hs6,cg_pre,cg_post,gr_pre,gr_post,cg_change,gr_change
401220,18599.99666666667,30814.472999999998,316.6596666666666,196.4753333333333,0.5048017704508077,-0.47536689704005397
401519,16880.349666666665,14156.688333333334,47605.477666666666,42296.11266666667,-0.17595162088490213,-0.11825001216148578
401590,5030.782333333334,5779.359666666666,806.4793333333333,1452.9726666666668,0.13869164484445662,0.5881373978265394
401610,23832.89,25213.914999999997,5590.065,6629.543333333334,0.05632716711123997,0.1705169637648538
401693,1122611.817,1113357.9616666667,30315.717666666667,96204.07266666666,-0.008277303189831997,1.1547827881665942
401699,863316.6666666666,804981.5386666666,88385.82333333332,87778.45733333332,-0.06996213305667354,-0.006895399099210664
401700,6995.821,6474.979666666666,1499.3953333333336,2595.4893333333334,-0.07735600703183998,0.5484316472605126
420100,9252.042666666666,16638.49466666667,4661.683666666667,12708.252333333332,0.5868266319688065,1.0027390818903346
420211,56108.929000000004,55485.31733333333,2391.7843333333335,10088.605333333333,-0.011176328567268357,1.4390480380734392
420212,123117.667,190902.63633333333,114991.39899999999,332826.45300000004,0.4386201162812604,1.0627581660037748
420219,33695.861666666664,54844.950000000004,1688.8073333333332,462.08533333333327,0.4871236388521538,-1.2944584551137162
420221,1486370.2146666665,2287938.042,37092.07066666667,38926.948333333334,0.4313137075957254,0.04828228111819399
420222,836261.2093333333,1453490.0526666667,103605.83566666667,234373.39266666668,0.5527813528283883,0.8163164964452374
420229,9773.465666666667,17252.84866666667,1019.1386666666666,709.0569999999999,0.5682617885821646,-0.36234859624758275
420231,210415.378,205878.22533333334,13628.127999999999,10683.820333333331,-0.02179860797152422,-0.2433851933592166
420232,66985.70666666667,87995.23366666667,38922.29066666667,52763.68433333334,0.27279982257456403,0.30424930635718184
420239,1440.5153333333335,1905.17,882.3843333333334,67.25099999999999,0.27940111817220625,-2.560568278522184
420291,87941.444,126860.594,5845.413333333333,5495.424666666666,0.36641412611650637,-0.06173054755332075
420292,169484.27466666666,212236.875,172712.48533333334,131472.97633333332,0.22494164960534668,-0.2728251339883734
420299,9852.151333333333,15992.557333333332,8920.648666666666,2591.9266666666667,0.48439463814645123,-1.235693532728435
420310,94929.29333333333,133737.27766666666,17737.754666666664,20142.52666666667,0.34274187043641113,0.12713120429703118
420321,938.7800000000001,1478.6406666666664,226.092,640.5269999999999,0.45390873916780006,1.0384960503055396
420329,3385.2676666666666,4555.493666666666,40790.118,56524.07199999999,0.29682506341646864,0.3262199303034343
420330,194907.892,237316.9833333333,5498.912,8031.668666666667,0.19686871481651558,0.3787847177058392
420340,7983.8240000000005,5292.388333333333,81.113,1474.3533333333335,-0.4110841825714626,2.8885564407025397
420500,145248.58266666668,149214.15866666668,11651.681333333334,3977.7926666666667,0.026935759730525533,-1.0745578877045823
430310,56676.53866666666,85830.245,86278.21033333334,480352.7,0.41500511223948067,1.7169340384359
430390,8740.592999999999,12891.792666666666,2476.239666666667,3228.8243333333335,0.3885760087164716,0.2652828471346025
440792,235589.7413333333,225548.76633333333,6.405,9.05,-0.043555324891860536,0.3054171867853226
440799,530968.224,508577.5703333333,64.96566666666666,725.2976666666667,-0.04308434351111323,2.3988255353225263
440810,5726.366666666666,4935.473333333334,16.271333333333335,44.476333333333336,-0.14860467945821831,0.968143949762462
441600,22215.232,51875.63933333333,39.175666666666665,177.65633333333332,0.8480453867839781,1.4922025293557244
450310,12229.618666666667,9711.839666666667,13.051666666666668,274.905,-0.23049384721315924,2.9773155908606554
450410,37060.47033333333,49513.261,1112.0620000000001,6531.329000000001,0.28968283461954236,1.7696487652188315
470100,26575.255,29188.565000000002,14.559,133.85233333333335,0.09379313444283355,2.159541103279584
470321,4258983.883666667,4782931.698,79.873,32226.64433333333,0.11602305184750605,5.987699859889596
470329,489749.5713333333,469502.433,120.011,17546.06233333333,-0.042220612749895636,4.976760375913283
470411,5679.707333333333,1469.7466666666667,1.219,0.0,-1.3513055471537108,-0.797056643950457
470421,8685.931666666665,19549.72,0.0,31.396,0.8111923253110369,3.4780349583867434
470429,24073.689333333332,17086.469333333334,0.0,74.116,-0.3428156461176233,4.31903358534596
470500,678977.1526666667,572472.664,0.0,0.473,-0.1706222186688393,0.3873011374804931
470692,133414.52066666668,117440.748,9.391,1684.274333333333,-0.12752602458871998,5.08874359176389
470710,704825.0833333334,138648.92233333332,99.539,104.19233333333334,-1.6259988701737313,0.04524470866344821
470730,198837.8036666667,8819.177,2.732333333333333,0.364,-3.115452526801091,-1.00661203718868
480220,10846.522333333332,14544.750333333332,113.17733333333332,416.15733333333327,0.2933621801109876,1.2957106534744858
480240,7103.524333333334,7803.998,0.24466666666666667,354.6176666666667,0.09403248657200436,5.654988427244093
480411,424234.4546666667,407164.5746666666,3.773,36.81766666666667,-0.041068698632590994,2.069801327551484
480419,75582.32433333334,51494.654,0.562,0.328,-0.3837382654939798,-0.16229300036325212
480421,63325.05300000001,51237.689333333336,2.68,49.87533333333332,-0.21180192652661134,2.6264654435670067
480429,78518.65033333334,85560.30666666666,4.158,118.78566666666666,0.0858842398510351,3.145155127213437
480431,119847.91600000001,100950.32299999999,94.89233333333333,528.5293333333333,-0.1715934660296181,1.7087625273742617
480439,125005.77833333332,150149.254,47.62366666666666,174.64933333333332,0.18326852357084533,1.2843792024523992
480441,44877.729,42288.93333333333,0.22450000000000003,4.432,-0.059414865782724036,1.4897747928463096
480442,14149.328,8532.918666666666,0.0,22.635,-0.5056891498176412,3.1627286642451997
480449,4701.491666666667,3817.2753333333335,0.002,11.625,-0.20829367283587885,2.5336809724987504
480452,14313.027333333333,7794.307,0.0,282.946,-0.6077181029121466,5.648784079237074
480459,14341.721666666666,8438.874000000002,0.773,144.397,-0.5302752330201006,4.406794905057214
480540,31688.164333333334,29701.005333333334,625.0356666666667,11124.361333333334,-0.06476024014184922,2.877575240924833
480610,4435.000666666667,4908.179,1.4475,0.7879999999999999,0.10135349827569762,-0.313969418671206
480620,19445.925333333333,23946.820333333333,125.834,3541.855666666667,0.2081883336487298,3.329809221569403
480630,1429.631,696.8923333333333,37.299,133.29366666666667,-0.7178060440433995,1.2546051581283026
480640,56938.43333333333,57739.602333333336,236.564,3174.3700000000003,0.013972476197066541,2.5927423791127424
480890,27244.584000000003,33914.102333333336,223.386,1072.549,0.21896895880973766,1.565357478252805
480920,5384.028666666666,3333.0546666666664,351.41266666666667,1548.6986666666664,-0.47943345310862817,1.4810129449922593
481031,15757.475666666665,14091.176333333331,16.27,1940.1456666666666,-0.11175858468323518,4.722062735421037
481039,100699.84933333333,132266.49933333334,17.931,4122.027666666666,0.2726721481034655,5.383542252980812
481099,13973.454333333333,9461.027666666667,187.47166666666666,653.0086666666666,-0.3899442711822374,1.2441729170234765
481110,1457.398,720.9146666666667,3.5973333333333333,4.7705,-0.7031869103021924,0.22728230662509485
481190,240378.64599999998,226178.91433333335,14385.180666666667,56297.161666666674,-0.060888768166558194,1.3643938122832058
481490,11149.424333333334,9853.439666666667,242.5856666666667,885.4543333333335,-0.12355547276597534,1.2917609162682053
481920,69900.648,91303.90133333334,10776.099333333334,29368.712333333333,0.2671152444864564,1.00254049985538
482210,718.0313333333334,765.4296666666665,36.45033333333333,59.321,0.0638379992072089,0.4766646911314383
482320,52138.871999999996,66420.933,3269.647333333333,39999.59933333334,0.2420973646317357,2.5039065107535876
482340,2105.3206666666665,2135.4816666666666,14.922666666666666,706.328,0.014217729557187475,3.7937508198442607
482370,5179.749333333333,3929.707,996.0006666666667,1088.748,-0.27613039683370033,0.08895031719919633
490110,29975.43533333333,20487.433,5643.1336666666675,881.56,-0.3805511011187992,-1.8555452204945473
490199,320201.602,267501.487,8349.213333333333,7715.705000000001,-0.17982506321163605,-0.07889962798420491
490600,4418.606333333333,4331.417333333334,405.032,266.231,-0.0199249654332192,-0.41831852133276914
490700,191322.1163333333,250669.62766666667,1750.968,20648.450999999997,0.27017612974760574,2.466949005589999
491199,146992.692,188087.61566666668,17637.676333333333,18159.427666666666,0.2465235374104502,0.029150912852156097
510540,1.8683333333333334,40.772333333333336,37.04833333333334,0.0,2.6785030974170683,-3.638857281333466
510610,8884.746000000001,10334.992666666667,43.544000000000004,395.09933333333333,0.15118381773038614,2.1851875568378363
510620,10245.722,15125.735999999999,165.24133333333336,585.265,0.38950592463216616,1.260331357935792
510720,15073.663,12988.278,154.37633333333335,1099.3566666666668,-0.1488911395496757,1.9575395174723216
511211,171654.60566666667,218884.154,612.068,951.4283333333333,0.24305700439605538,0.4405390039380839
511219,52057.56766666666,76279.946,179.35233333333335,664.9853333333333,0.3820537962713004,1.3063553032039055
520521,548.6836666666667,347.9173333333333,15.4375,10.730666666666666,-0.45450793434306647,-0.3373588145596744
520541,250.4403333333333,457.6786666666667,29.538999999999998,0.0,0.6011441740878869,-3.419004555312021
520642,766.4076666666666,912.8673333333332,16.364,163.593,0.17466724318617288,2.249076662562306
520911,658.962,395.40333333333336,42.66433333333333,154.06,-0.5097500461704074,1.2672805407999812
521119,1051.28,589.3480000000001,10.3265,158.15166666666667,-0.5780023240526688,2.6427125130445797
521151,229.862,246.58399999999997,16.252,224.53433333333336,0.06992978895868518,2.5705443228174496
521159,1021.6913333333333,1903.6953333333333,31.93433333333333,85.01866666666666,0.62188435128588,0.9600486469670111
530820,53.246,76.353,23.157666666666668,26.797666666666668,0.35485010402834893,0.1403502942841377
540220,26719.092333333334,27009.141333333333,31019.87166666667,39318.32766666667,0.01079659616942763,0.23705593861212826
540310,1155.4036666666666,2509.1433333333334,0.044,1454.324,0.7750249545120917,7.239924345767914
540333,79051.43533333333,161098.0,0.0,692.5849999999999,0.7119077121522821,6.541873798934902
540342,1101.186,5891.772333333333,1.2025000000000001,112.35300000000001,1.6764310911852816,3.9409137644711776
540490,7349.485000000001,9423.857333333333,1097.91,2208.9150000000004,0.24858429873034993,0.6986352738130996
540710,17648.291666666668,19762.381333333335,1360.1236666666666,9670.570333333333,0.11313514741451058,1.960880104457762
540730,10341.580333333333,9954.176666666666,23.973333333333333,78.64933333333333,-0.038176702741738566,1.1598250774613788
550110,6654.638666666667,2313.0246666666667,0.18500000000000003,8.800666666666666,-1.0564761267194447,2.11270763598657
550190,2609.905666666667,1140.0366666666666,11.383333333333333,124.149,-0.8277599539501193,2.3131535449386953
550320,38585.938,31769.577999999998,58170.28566666667,94497.52766666666,-0.19437318404029114,0.48519239456770435
550340,13707.419333333333,17127.43233333333,172.31300000000002,340.37066666666664,0.22272959833510164,0.6778696776163633
550390,74827.44900000001,48884.130000000005,318.3476666666666,5287.190666666666,-0.4257248866397596,2.8069510638886888
550490,243179.51233333335,269693.261,2.246,196.399,0.1034849340470867,4.10780359203802
550610,11791.555333333332,11668.082,1.4523333333333335,102.08033333333333,-0.010525648447892166,3.738468667231234
550620,5649.295333333334,7323.370333333333,1.9056666666666668,868.8703333333333,0.2594993747098844,5.701681305033822
550690,937.891,306.00066666666663,45.580666666666666,3.9810000000000003,-1.117849472395683,-2.2355549025568893
550700,3165.8816666666667,2955.1929999999998,1.4246666666666667,950.8776666666666,-0.06884511048219544,5.972742467237105
550911,747.3213333333333,589.732,374.692,612.8009999999999,-0.2364700298839768,0.4909011126115823
550912,2133.730666666667,2272.428,8988.836333333335,16204.786666666667,0.06294833727034543,0.5892737371987238
551221,572.964,348.13633333333337,0.0,4.561,-0.4971041907365814,1.715777948205427
551299,11628.613,15874.720666666666,2970.769333333333,3379.8903333333333,0.3112362501072372,0.12898157647286546
551644,794.3966666666666,1343.0266666666666,64.224,183.04899999999998,0.5245844201548486,1.037374527143493
551694,858.9943333333334,1072.1263333333334,44.593333333333334,202.47166666666666,0.2214056740495991,1.4957652580481637
560129,820.933,568.71,251.49699999999999,856.8376666666667,-0.3665314237879471,1.2230155144415304
560130,30253.550666666666,25591.52,61.657000000000004,661.073,-0.16734648713387656,2.3577004148167164
560490,20947.354,32164.615333333335,1401.0296666666666,3666.97,0.42883795994245055,0.9617174268809254
560500,8820.393333333333,7517.079333333334,684.5783333333334,1528.2686666666666,-0.15986913430470295,0.8022821401725482
560741,5089.723333333333,4118.326333333333,367.779,635.6473333333333,-0.21173029051069392,0.5460183167898043
560750,32205.77966666667,35421.82233333334,7542.850666666666,9551.113666666668,0.09517933205019347,0.23602970620143182
570110,2951.671333333333,6172.102666666666,190.78566666666666,800.2156666666666,0.7374912775171776,1.4297517285681254
570190,2824.083666666667,3266.590666666667,513.1886666666666,1653.7253333333335,0.14551493347571576,1.1688000584274665
570210,739.6533333333333,866.7193333333333,88.81433333333332,743.8473333333335,0.15833563410832152,2.115434699151873
570220,53.399,197.431,4.151999999999999,46.696,1.2940956613050143,2.225462548133663
570231,6725.795666666666,11417.187666666665,86.31466666666667,207.02800000000002,0.5291085899668264,0.8681542342368713
570232,1281.2596666666666,4142.168666666667,76.81400000000001,246.2123333333333,1.1728369874161224,1.1559262528824403
570239,490.43699999999995,608.9273333333333,7.981000000000001,38.72666666666667,0.2160060720604271,1.48691143196191
570241,1707.8149999999998,1419.8756666666668,229.66633333333334,1599.151,-0.1845267996160196,1.9368810569130224
570242,6335.768666666667,6367.6759999999995,18751.51833333333,33400.056333333334,0.005022634193011299,0.5772594717204456
570291,910.3083333333334,1615.9096666666667,16.519333333333332,418.96600000000007,0.5733906973405265,3.176868722585762
570292,4362.665666666667,1824.327,1528.2773333333334,2773.3963333333336,-0.8715533042985806,0.5956378933299753
570299,1039.2826666666667,1177.0486666666666,622.2273333333333,393.74600000000004,0.12436692624031576,-0.4566688331550095
570310,5731.240999999999,9619.156333333334,608.0596666666667,1226.8203333333333,0.5177539616682001,0.7010795519097073
570320,49193.359333333334,60272.89033333334,1794.6973333333333,7551.647666666667,0.20312004460355304,1.4365047530767052
570330,14222.044000000002,18335.804333333333,32193.722999999998,32287.998333333333,0.2540467397528161,0.0029240062004376455
570390,2291.5153333333333,5130.6376666666665,426.90333333333336,1778.4913333333334,0.8057752279039025,1.4251855212819606
570410,1450.6236666666666,472.311,368.382,140.261,-1.1206853013391882,-0.9612220958108635
570490,7950.384000000001,14014.132,1601.4883333333335,2715.6193333333335,0.5667916014876084,0.5278305856250158
570500,9266.622666666668,13752.311666666666,17675.174000000003,23349.395999999997,0.39475275142317123,0.2783963122097539
580500,360.35200000000003,624.2256666666667,8.971666666666666,70.17266666666667,0.5482600987204576,1.9653611114063585
580640,925.0716666666667,1149.978,52.73266666666666,250.3803333333333,0.2174156692652085,1.542945930129989
590110,1531.4026666666666,2507.1796666666664,681.9733333333334,1084.1573333333333,0.492720383599214,0.4630244477697012
590210,15471.015666666666,34337.840000000004,13494.119,11765.974666666667,0.7972441237579098,-0.13703121394590134
590220,7590.806666666667,5448.952,13988.438666666667,14892.048999999999,-0.33146279428428294,0.06259193006024155
590290,25830.83766666667,20314.281000000003,12.73,267.62,-0.2402343877531532,2.973714521701049
590390,124293.29566666666,121668.18266666667,21468.594,47181.10866666667,-0.021346361651028545,0.7873770654554253
590500,6374.383000000001,7853.519333333334,60.451,451.926,0.20864490971759864,1.997488647458061
590800,1642.6423333333332,2236.3473333333336,12.308,82.15433333333333,0.30837622376159857,1.8323329607770198
591000,32216.658333333336,37424.46566666666,1228.8703333333333,8871.068666666668,0.14983667520971977,1.9759992459505131
591110,25178.755999999998,25514.323,86.38600000000001,935.7329999999998,0.013238835316967013,2.372063202893057
591131,28342.476,29048.664999999997,127.14366666666666,1303.5196666666666,0.02461007115527103,2.320438150144378
591132,81144.28533333332,76521.98033333333,3336.517,17702.572,-0.0586501018640746,1.6685393097825578
591140,36987.65,28644.31366666667,2093.553,8836.996,-0.25562125089066967,1.4397199886639749
600199,720.5843333333333,611.7463333333334,226.14266666666666,263.9533333333333,-0.16349821906197182,0.15397540226556572
610120,7533.096999999999,10894.616,9940.155,5821.2863333333335,0.3689215223415978,-0.5349901857206767
610130,9248.427666666666,15654.478666666668,12382.834,13073.571333333333,0.526259254535562,0.05427731183526063
610190,8501.619333333334,13299.379,364.22633333333334,1874.7176666666667,0.44741825817385816,1.6362293679983368
610210,13146.265999999998,27916.88,4599.912333333334,8928.067000000001,0.7530535155166511,0.6630572929838259
610220,5227.839666666667,9229.053666666667,5890.723333333334,3884.4566666666665,0.568275470467249,-0.4163080181437877
610230,13542.137,18234.565666666665,21475.707333333336,13932.224,0.297493920160834,-0.4326927640666458
610290,1478.6106666666667,2328.837666666667,126.66066666666667,2258.992,0.4540196040861595,2.873740850417968
610322,697.2813333333334,1071.796,1928.4809999999998,7567.184,0.4294015254912811,1.3667020895140265
610323,286.86766666666665,425.0353333333333,776.2420000000001,4096.340666666667,0.3920214011299059,1.6623416681753609
610329,449.83133333333336,1973.6396666666667,264.514,276.28933333333333,1.4770479276188313,0.04339391573151463
610331,4202.976333333333,7968.845333333334,131.35666666666665,534.34,0.6396342630678831,1.3974017601669342
610332,5582.671333333333,5541.560666666667,1965.0259999999998,6671.795666666666,-0.007389896913215566,1.222024666083004
610333,3906.9410000000003,7193.394666666667,2611.4553333333333,7198.514333333333,0.6102915674704388,1.0137230501871102
610339,1648.0703333333333,1938.8410000000001,244.5476666666667,2064.010333333333,0.16239431617326971,2.129399419455452
610341,6464.040666666667,11427.305333333332,350.18266666666665,746.2619999999998,0.5696838995291369,0.7551093539684643
610342,39040.38333333333,56861.041,53300.346,101345.23133333334,0.37600580609948153,0.642581103396827
610343,15511.726666666667,23149.83766666667,15796.476666666667,30723.657999999996,0.4003702018867443,0.6652153017519087
610349,3427.303,4316.683,1058.272,3052.3626666666664,0.23065352921927662,1.0586616172375125
610413,752.2766666666666,1413.2616666666665,570.1873333333333,764.4193333333333,0.6299303040257813,0.292706596553753
610419,2636.5293333333334,2467.7123333333334,817.555,1501.9056666666665,-0.06614592821637633,0.6076150337770647
610422,380.7576666666667,1001.6203333333333,2685.7780000000002,8860.322333333332,0.9655861583791143,1.1933532948374301
610423,553.6253333333333,480.37300000000005,1512.5743333333332,2782.362333333333,-0.14165037334413277,0.609185707494694
610429,1245.496,925.654,872.65,730.3233333333333,-0.2965114451149029,-0.17782415936689144
610431,5520.2413333333325,16908.649333333335,226.74266666666668,371.952,1.1192817112246072,0.4932333884629392
610432,6176.108,15252.788999999999,2356.4863333333333,6120.637333333333,0.9039777304324303,0.9542336604614308
610433,2747.2206666666666,5075.204666666666,6449.9996666666675,9230.432666666668,0.6136101975405932,0.3583791490815198
610439,2843.2416666666663,7714.318666666666,2639.3843333333334,2578.278,0.9979113072339478,-0.023414972562069813
610441,10793.813,14572.558666666666,2044.3723333333335,1314.1016666666667,0.30014309556971597,-0.4416658673159404
610442,27275.584000000003,35003.361,29654.935999999998,29849.409333333333,0.2494440485342384,0.006536244987287887
610443,21905.101,68784.54766666667,37819.13,23986.73033333333,1.144228477388591,-0.4552990370480501
610444,17083.540666666668,23799.398333333334,17979.483666666667,12308.945333333335,0.33152831720814113,-0.3788794295887232
610449,7701.478333333333,13716.144,953.9576666666667,1659.1316666666664,0.5771042988182451,0.5529851840737363
610451,3120.4393333333333,6371.124333333333,298.65900000000005,459.61666666666673,0.713638684077587,0.4299210099245432
610452,3164.6476666666663,6508.550666666667,2306.8373333333334,2491.0546666666664,0.7209127631415804,0.07679667087879682
610453,5860.601999999999,8477.654333333334,9853.231,7692.9490000000005,0.3691288050374375,-0.24746673033754263
610459,4120.51,8313.616666666667,4490.239666666667,4040.029666666667,0.7017954090897511,-0.10562923118640022
610461,7746.539666666667,16881.0,3153.2883333333334,11599.202666666666,0.7788726349637081,1.3022596665568198
610462,20534.187333333335,33721.642,53662.27366666667,101948.47000000002,0.4960296111882325,0.6417484476650017
610463,20684.957666666665,27892.56866666667,34599.39133333333,58020.06633333333,0.2989410520345359,0.5169411650326889
610469,9971.823666666667,12121.58,16842.424,25129.860333333334,0.19520606908322868,0.40013627271716246
610510,63510.68233333333,89831.66433333333,25071.767333333333,40005.805666666674,0.3467247917980778,0.4672672909724298
610520,4293.765666666667,6914.03,2235.343,9394.424333333334,0.47630030911970067,1.4353808552587566
610590,7452.835333333333,17674.282000000003,598.0849999999999,335.21933333333334,0.8634384566279483,-0.5776397664458566
610610,8585.989333333333,14116.254333333332,20816.77,7249.733333333334,0.4971495713415166,-1.0547043357242085
610620,9243.199333333334,9944.753333333332,13977.964999999998,4480.759666666666,0.07314940367880318,-1.1375379476841818
610690,3813.3096666666665,7255.862666666667,456.02833333333336,913.304,0.6431878998782832,0.6934177325788671
610711,5511.918666666667,7500.564666666666,49719.95566666667,87128.507,0.3080174345152198,0.5609691105867611
610712,1316.0240000000001,1979.363,6808.247,10160.985666666667,0.40790551540654807,0.40037232132645784
610719,229.39333333333332,362.6776666666667,1418.338,1794.4026666666668,0.45647995096897187,0.23503875789015982
610721,975.4863333333333,2145.082,7541.844333333333,13521.287000000002,0.7874383784286421,0.5837398696910157
610722,155.04433333333336,405.88166666666666,268.637,4269.116999999999,0.9583822429672884,2.76231989633803
610729,55.24433333333334,89.72866666666665,79.86766666666666,182.82600000000002,0.4781680721874242,0.8211755842239636
610791,374.82300000000004,350.74466666666666,1917.0663333333334,5986.948,-0.06621275427825069,1.1384312219849537
610799,435.86433333333326,420.75,1674.284333333333,9173.536333333333,-0.03520997543178428,1.7004489546724795
610811,416.08366666666666,392.6933333333333,209.29899999999998,193.00733333333335,-0.05771457672267921,-0.08063436854941752
610819,137.84566666666666,187.20033333333333,220.01466666666667,594.0600000000001,0.304143993787779,0.9904331764744851
610821,2913.094333333333,4203.697666666667,49968.54433333333,85263.875,0.3666433126027435,0.5343488812361734
610822,4311.660333333333,6767.541333333334,24696.903000000002,24290.04966666667,0.45073064293458565,-0.01661038522137659
610829,271.98766666666666,401.52,1430.405,866.9023333333334,0.3883181679458634,-0.5003325692537288
610831,1772.8426666666667,2757.3433333333337,18564.683666666668,27791.430333333334,0.4414820664747392,0.4034487809322034
610832,1287.1533333333334,3049.5436666666665,5360.229333333334,7863.727333333333,0.8621101578849482,0.3831945655282283
610839,242.412,340.51500000000004,596.3176666666667,439.2713333333333,0.33863612101215956,-0.3050578733260263
610891,869.0086666666666,961.3503333333332,6112.197999999999,18234.36666666667,0.10087538295056309,1.0929128913990915
610892,2740.208,11109.745,9123.371666666666,12630.696000000002,1.3995139589538503,0.32526017214906844
610899,470.2803333333333,360.7383333333333,596.333,508.30299999999994,-0.2645319901487575,-0.15943162251983
610910,324952.34966666665,402057.9636666666,180306.01766666665,358217.153,0.21291712111112737,0.6864811151158818
610990,43769.101,56509.628666666664,43448.48933333333,54034.831666666665,0.25547777973781827,0.2180482772258685
611020,243103.05733333333,337063.867,181407.42799999999,227695.51633333333,0.3267858243497894,0.2272626761203984
611030,102356.55699999999,131429.19533333334,204274.09733333334,196336.19533333334,0.2500037324465918,-0.039634036334328826
611090,26065.501999999997,42544.41933333333,4694.298,7693.618333333333,0.4899211537559527,0.4939595843293798
611120,23518.459000000003,31069.969666666668,45190.443666666666,51007.59933333334,0.2784458109504957,0.12108646338084306
611130,3034.0266666666666,5268.655666666667,4286.942666666667,2123.5633333333335,0.5517448111712326,-0.7022407619680475
611190,2527.4456666666665,3725.815,1236.6923333333334,964.5143333333334,0.3879492285456916,-0.24834295598012357
611211,2883.3619999999996,3235.736666666666,4460.521333333333,17493.516,0.11526188893305545,1.3663976463927572
611212,1246.1946666666665,2607.6,3776.1746666666672,10594.414999999999,0.7379169164472161,1.0314450728965276
611219,610.5236666666666,711.2916666666666,456.91366666666664,1015.939,0.15253381470338478,0.7978717482974638
611220,202.20133333333334,216.654,114.86766666666666,230.705,0.06870936859686694,0.6930162755385441
611231,951.4226666666667,1552.2300000000002,5500.2733333333335,7476.452333333334,0.48908299878012595,0.30691255622761027
611239,123.92233333333333,194.591,14.085333333333333,6.797666666666667,0.44833353341076254,-0.6598984257292244
611241,8165.907999999999,24185.785,32603.149333333335,58526.51200000001,1.0857160301632032,0.5850573738473095
611249,623.802,1524.658666666667,61.292,272.854,0.8927467088177528,1.4807621110263884
611300,31990.474333333328,50717.189000000006,9856.04,9097.985666666666,0.46081516343714846,-0.08002297859626317
611420,21744.555,20176.767666666667,4223.260666666666,8962.524333333333,-0.07482798110312672,0.7523192350639363
611430,22794.761,27856.823,14260.006,14844.163,0.20053922697269755,0.04014512880103105
611490,16402.338666666667,17959.842666666667,380.4883333333334,25195.309666666668,0.09070908950593193,4.190372551759778
611599,8611.157,9989.239333333333,8546.06,12436.231999999998,0.14843373995195108,0.37510719034760065
611610,5042.562666666667,5382.847,32733.726666666666,55821.13433333333,0.0652904637358489,0.5337339713960141
611691,520.989,1227.088,1950.9046666666666,14455.050333333333,0.8555672525136595,2.002307387113354
611692,344.211,457.8486666666667,8330.693333333333,13632.958666666666,0.2845646291587931,0.49249692446697324
611693,2164.052666666667,2894.903333333333,23337.653333333332,57309.38366666667,0.2908524070290195,0.8983708957330432
611699,352.43499999999995,511.57666666666665,597.5216666666666,2366.654333333333,0.37175070042146796,1.375192285291627
611710,16601.748333333333,19807.321,17154.02733333333,23337.738,0.1765338580368052,0.30782328550593263
611780,8552.598,14328.014333333333,27422.808333333334,7503.106666666667,0.5159344428936237,-1.2959611271349125
611790,8239.895999999999,22146.163,221.02066666666664,556.8823333333333,0.9886003311500051,0.9213775973496858
620111,35369.007,81752.83266666667,4134.837333333334,4594.981,0.8378484903258805,0.10549241898053019
620192,29148.988666666668,59538.99733333333,12340.947666666667,9449.488,0.7141937867969812,-0.26693745924230505
620193,184403.53133333335,372943.78733333334,201638.54466666665,249691.28233333337,0.7042985012405136,0.21374761799005704
620199,8647.878666666667,25416.549,685.456,7412.628333333334,1.078010162341748,2.3795331221426936
620211,107705.71166666667,189084.301,11905.978666666668,7132.897333333333,0.5627863408957072,-0.5122669751495135
620292,25761.707666666665,74078.68566666667,18703.232666666667,23808.012333333332,1.0562133401723823,0.24131433440878247
620293,134945.56433333334,321866.80766666663,211737.3313333333,339513.09633333335,0.8692620457270497,0.4721642408508515
620299,7873.747333333333,24956.274,696.1439999999999,6898.122,1.1535042232523836,2.2921574469772343
620311,49051.403,50729.12366666666,6013.241333333334,4690.665,0.03363071368087489,-0.24834268223226097
620312,1987.1353333333334,3236.529666666667,2830.786666666667,4261.021000000001,0.4876134093980884,0.4088356175012784
620319,3830.6673333333333,4089.7173333333335,1222.6586666666667,2378.0796666666665,0.06542029826353968,0.6648684401227678
620322,951.7860000000001,1415.2073333333335,6250.490000000001,21103.927,0.39634736098231294,1.2166866849969384
620323,850.0753333333333,1357.508,6398.720333333334,38569.706666666665,0.4676416697357251,1.7962388022243534
620329,4310.146333333333,6443.009999999999,99.04833333333333,316.517,0.4019471777819579,1.154877957652948
620331,52561.632666666665,76974.39566666666,6534.480666666666,6917.2136666666665,0.38148037228501686,0.05691169861398038
620332,27561.664999999997,44601.88466666667,5147.465666666667,10740.279333333334,0.4813363959755552,0.7353954590631133
620333,14862.670333333333,20654.657333333333,7288.875333333333,19667.774,0.32906924179998853,0.9925458572168857
620339,12072.685333333333,18739.135,1235.4016666666666,2193.5403333333334,0.43963916210132936,0.5737673299843076
620341,32240.177666666666,44364.75966666667,4747.502333333334,5551.343666666667,0.31922354815455023,0.1563908508205607
620342,151874.61566666668,180905.45833333334,91423.53766666667,147591.84466666667,0.17491822502910281,0.4789435260688819
620343,30765.06866666667,47212.64666666667,40877.09533333333,65651.77533333334,0.4282705590648348,0.4737855213845972
620349,15207.577,26223.174333333332,5244.256,6234.355333333333,0.5448221248097553,0.1729115185716097
620411,911.4316666666667,2630.523,42.278,73.10000000000001,1.0592048482100322,0.5377711095524509
620412,747.7976666666667,1998.205,216.66133333333335,458.81299999999993,0.9820360714563536,0.7478795470806023
620413,812.5183333333334,1371.302,468.82666666666665,637.2926666666667,0.5228764379111466,0.3064330709889109
